Time,AAT,ACC,AHT,AIV,AKR,AMH,APLE,AVB,BDN,BRX,BXP,CBL,CLDT,CLI,COLD,CPLG,CPT,CUBE,CUZ,CXP,DEA,DEI,DHC,DLR,DRE,DRH,EGP,ELS,EQC,EQR,ESRT,ESS,EXR,FR,FRT,FSP,HIW,HPP,HR,HST,HT,INN,INVH,IRT,JBGS,KIM,KRC,KRG,LSI,LTC,MAA,MAC,NSA,OFC,OPI,PDM,PEAK,PEB,PEI,PGRE,PK,PSA,PSB,QTS,REG,RESI,REXR,RHP,RLJ,ROIC,RPAI,RPT,RVI,SCHH,SHO,SITC,SKT,SLG,SPG,SRG,SUI,SVC,TCO,UDR,UE,UHT,VNO,VTR,WELL,WPG,WRE,WRI,XHR
2020-03-16 19:20:00,26.974,29.3917,0.6684,38.6442,16.8259,24.9701,7.2762,171.283,10.2609,12.258,103.5028,0.44,6.4922,16.3751,25.5625,4.0101,83.8402,25.007,26.1556,12.4533,,30.2155,2.7596,130.8381,28.0343,4.0591,93.9995,57.1073,30.8624,64.5024,9.2709,239.9412,86.0609,29.7114,93.0411,4.0088,34.3139,22.2419,30.4068,9.3344,4.1131,4.5618,22.6283,10.0907,29.5639,10.754,59.419,11.2261,86.9387,29.1326,112.0925,9.6573,25.5038,20.5564,18.706,15.9901,23.161,8.7956,1.4172,8.293,7.3665,197.0335,,52.0516,47.7072,9.8011,36.6528,27.1733,6.6663,11.3161,5.7329,7.7518,18.7619,32.6366,7.9546,6.2835,6.6543,56.6547,72.8488,16.2355,125.4272,6.9272,42.8038,39.2754,11.6022,,35.7562,26.1303,40.6749,1.3041,23.6426,17.8169,9.9312
2020-03-16 19:21:00,26.9541,29.3915,0.6843,38.5614,16.7935,24.9877,7.2762,171.1451,10.2453,12.2549,103.2363,0.44,6.4856,16.3456,25.5283,4.0181,83.6058,25.003,26.155,12.421,20.4406,30.1878,2.7769,130.8698,28.0239,4.0587,,57.1094,30.8759,64.452,9.2754,239.8768,86.054,29.6929,93.0753,4.0118,34.2713,22.2636,30.3846,9.3373,4.1141,4.5871,22.606,10.1193,29.5198,10.719,59.4679,11.1768,86.8417,29.0434,111.9154,9.6772,25.5107,20.6,18.6822,15.9952,23.1261,8.7943,1.4182,8.2896,7.3684,197.0545,115.2277,52.0682,47.6419,9.815,36.6364,27.2477,6.654,11.3036,5.7369,7.7475,,32.6016,7.9562,6.2671,6.6697,56.6049,72.8524,16.2371,125.6184,6.9274,42.8096,39.2194,11.5747,,35.6816,26.1339,40.5225,1.3007,23.6095,17.8096,9.9331
2020-03-16 19:22:00,26.97,29.3861,,38.475,16.7975,24.9174,7.276,170.94,10.2407,12.2585,102.9094,0.44,6.4861,16.33,25.5231,4.0161,83.4158,24.9848,26.1592,12.399,20.4542,30.1097,2.7665,130.6733,27.9205,4.0588,93.8069,57.1432,30.8455,64.3987,9.2709,239.9294,86.0252,29.6911,92.9879,4.0131,34.2369,22.3126,30.3739,9.3353,4.1181,4.5883,22.5627,10.1302,29.3906,10.6725,59.4965,11.2109,86.7253,29.0509,111.9026,9.6672,25.3756,20.5721,18.6747,15.9943,23.0902,8.7959,1.4288,8.2821,7.3863,197.1179,,51.9826,47.5454,9.8064,36.6802,27.0965,6.5641,11.3061,5.7545,7.7583,,32.5845,7.9559,6.2654,6.6791,56.4249,72.6645,16.2369,125.6769,6.9254,42.8165,39.1813,11.5765,,35.6337,26.1915,40.4585,1.3045,23.5322,17.814,9.9375
2020-03-16 19:23:00,26.8968,29.3813,,38.3429,16.7699,24.892,7.276,170.8399,10.2406,12.2575,102.9168,,6.4812,16.3141,25.5511,4.014,83.3608,24.9712,26.1614,12.3933,20.4441,30.0611,2.7647,131.0868,27.859,4.0586,93.6636,57.2025,30.8945,64.3593,9.2579,239.6636,85.937,29.7123,92.8825,4.0058,34.1635,22.4002,30.3838,9.334,4.1179,4.5873,22.5604,10.1601,29.3236,10.6336,59.4899,11.189,86.686,29.0432,111.748,9.6858,25.4075,20.5333,18.6568,15.9721,23.0712,8.7945,1.4282,8.2639,7.3832,197.03,115.1158,51.9715,47.4593,9.79,36.6469,27.0195,6.5532,11.3072,5.7602,7.7627,,32.5516,7.9591,6.2508,6.6834,56.1813,72.6298,16.2488,125.8393,6.9272,42.7666,39.1088,11.5526,70.3608,35.5842,26.2235,40.4173,1.2932,23.4819,17.8016,9.9216
2020-03-16 19:24:00,26.8186,29.3884,0.6926,38.306,16.731,24.8528,7.2759,170.8756,10.2418,12.2585,103.0401,0.4401,6.4763,16.3183,25.5865,4.0159,83.3522,24.9539,26.135,12.3759,20.4163,30.0561,2.7652,130.4649,27.8721,4.0577,93.5508,57.3153,30.8651,64.3245,9.2219,239.6662,86.0904,29.6828,92.793,4.0096,34.1089,22.4088,30.3844,9.3368,4.1146,4.5977,22.5921,10.1715,29.3215,10.6447,59.4902,11.1751,86.6033,29.0119,111.6304,9.7684,,20.5217,18.6956,15.9697,23.0886,8.7927,1.4281,8.2828,7.3818,197.0505,,51.9907,47.4837,9.782,36.68,26.9292,6.5549,11.3078,5.7713,7.7587,,32.5405,7.9578,6.2487,6.6766,55.9432,72.7808,16.2535,125.7542,6.9246,42.7444,39.1275,11.5369,,35.569,26.1296,40.2832,1.295,23.463,17.8022,9.8939
2020-03-16 19:25:00,26.8722,29.404,0.6904,38.3385,16.7315,24.8403,7.276,171.1053,10.2452,12.2571,103.1596,0.4401,6.4792,16.34,25.603,4.0202,83.2613,24.8949,26.1361,12.3706,20.5241,30.0096,2.7639,130.957,27.8925,4.0577,93.5701,57.3834,30.8946,64.3437,9.1729,239.7048,85.9239,29.7192,92.8355,4.0073,34.1102,22.4243,30.3847,9.3276,4.1159,4.6098,22.5786,10.2054,29.3819,10.7075,59.4147,11.193,86.5596,29.0326,111.7657,9.7794,,,18.7206,15.9521,23.309,8.7969,1.4279,8.2508,7.3898,197.2661,,52.1188,47.5357,9.7812,36.8322,26.9728,6.5543,11.3729,5.7865,7.7678,18.7837,32.5728,7.9708,6.2534,6.6721,55.8699,72.6654,16.27,125.9166,6.938,42.7525,39.1493,11.55,70.0375,35.5161,26.247,40.4725,1.2953,23.492,17.8137,9.9028
2020-03-16 19:26:00,26.8895,29.3298,0.6864,38.2284,16.7242,24.7765,7.2711,170.8481,10.2408,12.2574,102.9297,0.4401,6.4873,16.3236,25.5739,4.0292,83.1684,24.848,26.1264,12.3575,20.507,29.9832,2.7647,130.599,27.756,4.0572,93.4776,57.3393,30.8572,64.2372,9.1332,239.5491,85.6121,29.6487,92.5386,4.0166,34.1009,22.4044,30.3456,9.3242,4.1128,4.6206,22.5632,10.1989,29.3608,10.7153,59.2946,11.1942,86.4965,29.0157,111.5449,9.7891,25.3562,20.5562,18.7621,15.9784,23.2525,8.8073,1.4285,8.251,7.3904,197.0308,,52.1962,47.3325,9.7859,36.7979,26.8791,6.5557,11.3694,5.7988,7.7641,,32.5101,7.9828,6.2545,6.6712,55.8373,72.5159,16.266,125.8496,6.9378,42.7525,39.028,11.5687,,35.5682,26.209,40.2369,1.2959,,17.8068,9.906
2020-03-16 19:27:00,26.88,29.3334,0.6862,38.271,16.7391,24.7842,7.278,170.6203,10.2425,12.2829,102.9083,0.4401,6.522,16.3621,25.5967,4.0193,83.0634,24.821,26.1306,12.3326,20.4756,30.0114,2.7638,130.5125,27.7757,4.0578,93.4467,57.307,30.8663,64.2774,9.136,239.5046,85.8723,29.6798,92.5299,4.0179,34.1068,22.4049,30.3115,9.3064,4.1175,4.6254,22.5643,10.2038,29.3859,10.7496,59.2341,11.2272,86.3568,29.0109,111.6345,9.8482,25.363,20.5865,18.7891,15.9745,23.1806,8.8196,1.4279,8.2529,7.3686,197.0871,115.1932,52.1054,47.3304,9.7822,36.8318,26.7825,6.557,11.3702,5.8193,7.7732,18.7788,32.5284,7.9847,6.2534,6.664,55.8918,72.5653,16.2682,125.9212,6.9426,42.7557,39.0546,11.5717,69.7859,35.6532,26.1052,40.152,1.2953,23.4886,17.81,9.9088
2020-03-16 19:28:00,26.8676,29.3335,0.6856,38.2721,16.7373,24.8407,7.271,170.9138,10.2435,12.3275,103.1383,0.4401,6.5155,16.4155,25.6456,4.0081,83.1379,24.8096,26.1334,12.3081,20.533,30.0204,2.766,131.2523,27.7976,4.0561,93.4999,57.3108,30.9338,64.275,9.1311,,86.0267,29.7094,92.4944,4.0236,34.1769,22.4298,30.3105,9.283,4.1138,4.625,22.5451,10.2046,29.3974,10.776,59.4115,11.2771,86.3674,29.0207,111.5572,9.825,25.3937,20.5889,18.827,16.0061,23.2442,8.8248,1.4264,8.2545,7.3608,197.3195,115.4143,52.1556,47.3405,9.7839,37.0361,26.7665,6.5718,11.3849,5.8367,7.7946,,32.5768,7.9852,6.2611,6.6639,56.146,72.5222,16.2827,126.1223,6.942,42.7531,39.0886,11.5783,,35.8946,26.0129,40.164,1.2964,23.5215,17.8171,9.9458
2020-03-16 19:29:00,26.819,29.3262,0.6805,38.0054,16.7312,24.8299,7.2676,170.3367,10.2403,12.3495,102.6769,0.4429,6.5121,16.4019,25.6922,4.0132,83.0561,24.7749,26.0884,12.3018,20.4713,29.9579,2.7633,130.9234,27.7075,4.05,93.4193,57.1615,30.826,63.8896,9.1309,239.2067,85.8255,29.6627,92.2798,4.0323,34.079,22.4215,30.2885,9.239,4.1154,4.6216,22.5313,10.2019,29.4025,10.76,59.5269,11.2854,86.2481,28.9579,111.315,9.791,25.4134,20.5714,18.8125,15.9785,23.225,8.8296,1.4278,8.2586,7.3198,196.9154,,52.0672,47.2803,9.7813,37.0274,26.5918,6.5945,11.3408,5.8338,7.8294,18.7508,32.5058,7.9861,6.2572,6.6638,56.1532,72.3283,16.2501,125.8887,6.9398,42.711,38.849,11.5794,,35.8578,25.8111,39.9987,1.293,23.5144,17.8005,9.9685
2020-03-16 19:30:00,26.7756,29.2733,0.6805,37.8418,16.7108,24.8111,7.262,170.0419,10.2419,12.3621,102.2114,,6.4984,16.3957,25.6251,3.995,82.8719,24.7306,26.0024,12.2778,20.345,29.8293,2.7631,130.2762,27.5157,4.043,93.3735,57.1516,30.7213,63.8486,9.0836,238.0063,85.414,29.5325,91.9524,4.0352,33.9776,22.3196,30.258,9.1483,4.1116,4.625,22.4812,10.2026,29.4036,10.7287,59.0574,11.2817,,28.9033,110.771,9.7442,25.2805,20.5535,18.7591,15.9263,23.0945,8.9106,1.4261,8.2495,7.2894,196.8527,115.5619,51.8449,47.0069,9.7803,36.8131,26.4958,6.5991,11.2135,5.8259,7.8064,18.7181,32.3324,7.9791,6.2541,6.6666,55.8173,72.0175,16.2348,125.6806,6.9371,42.6663,38.6399,11.5712,69.4877,35.6388,25.7949,39.858,1.2971,23.4748,17.7754,9.9793
2020-03-16 19:31:00,26.6972,29.1828,0.6772,37.7941,16.6262,24.8011,7.2533,169.6152,10.2403,12.3677,101.7899,0.4431,6.478,16.386,25.5872,3.9802,82.4884,24.7252,25.923,12.2359,20.2243,29.6786,2.7644,129.8166,27.4792,4.0393,93.2705,57.1485,30.6481,63.6933,9.0576,237.1323,85.0379,29.4268,91.7193,4.0156,33.8752,22.302,30.25,9.0748,4.1138,4.6254,22.4609,10.1985,29.4008,10.6941,58.9412,11.2719,85.8988,28.7874,110.2549,9.7319,25.2134,20.5551,18.6243,15.8497,23.0642,8.9219,1.4281,8.2419,7.2816,196.9918,115.3974,51.7234,46.9275,9.6288,36.5672,26.531,6.5955,11.1603,5.7987,7.7646,,32.3038,7.9569,6.2419,6.6679,55.7048,71.6301,16.2287,125.6163,6.9328,42.556,38.4906,11.571,,35.434,25.7375,39.681,1.2955,23.4299,17.7107,9.9718
2020-03-16 19:32:00,26.5302,29.0226,0.67,37.4714,16.5113,24.8012,7.2528,169.003,10.2311,12.3663,101.4276,0.4426,6.4645,16.3825,25.5656,3.9721,82.2693,24.7057,25.7878,12.1985,20.1741,29.5688,2.7649,129.2546,27.1601,4.031,92.9802,57.0389,30.556,63.3292,9.0344,235.3212,84.5143,29.348,91.2096,4.0014,33.7913,22.2882,30.2602,9.0911,4.115,4.6266,22.393,10.1896,29.1371,10.6372,58.6608,11.1822,85.4346,28.6946,109.9745,9.7164,25.0725,20.555,18.5304,15.8019,22.8562,8.7852,1.4291,8.2352,7.2826,196.7558,114.9793,51.5458,46.5908,9.4542,36.3084,26.295,6.5908,11.0645,5.7765,7.7247,,32.0617,7.9456,6.2419,6.659,55.4662,71.3266,16.214,125.576,6.9337,42.471,38.3065,11.5724,,35.3342,25.4288,39.2408,1.2928,23.324,17.6496,9.9759
2020-03-16 19:33:00,26.422,28.9798,0.67,37.177,16.485,24.799,7.2561,168.0981,10.1717,12.3666,101.2261,0.4425,6.4638,16.2613,25.5653,3.9527,81.9593,24.7066,25.723,12.1198,20.1241,29.4689,2.7644,129.2503,27.0569,4.0322,92.9827,56.9525,30.5071,62.9464,9.0257,234.3092,84.2206,29.1972,90.8555,3.992,33.5859,22.1665,30.2704,9.0464,4.1071,4.6276,22.3082,10.1812,28.782,10.6317,58.3364,11.1182,85.0434,28.6468,109.3543,9.6525,25.0177,20.555,18.4921,15.743,22.7281,8.8258,1.4292,8.2302,7.2544,196.2856,,51.3316,46.506,9.3325,36.1899,26.199,6.593,11.0131,5.7749,7.7143,18.7755,31.9986,7.9443,6.2368,6.654,55.3839,71.031,16.2151,125.5757,6.9349,42.2793,38.1685,11.5708,68.9209,35.119,25.2144,39.0618,1.2926,23.1907,17.5896,9.9774
2020-03-16 19:34:00,26.4231,28.9243,0.6701,37.1245,16.4364,24.7833,7.2545,167.8564,10.1708,12.3793,101.2763,0.4427,6.4703,16.1949,25.5544,3.9574,81.7177,24.6951,25.7026,12.0553,20.122,29.3208,2.7614,129.3122,27.0592,4.0371,93.0751,56.8314,30.5619,63.0083,9.0225,234.127,84.2838,29.2061,90.9228,3.9998,33.547,22.1465,30.2855,9.0444,4.106,4.6268,22.2696,10.1804,28.8021,10.6733,58.3193,11.1367,84.9126,28.6382,109.2687,9.6423,25.0334,20.5572,18.4175,15.7521,22.7237,8.8691,1.4295,8.205,7.2503,195.2461,114.9536,51.1957,46.4681,9.2498,36.205,26.1449,6.5971,11.0109,5.7721,7.715,18.7954,31.9508,7.9467,6.2308,6.6553,55.3331,70.639,16.2162,125.5867,6.9311,42.1352,38.1239,11.5647,68.8161,35.0868,25.2468,39.0595,1.2968,23.1602,17.5644,9.9677
2020-03-16 19:35:00,26.2602,28.7717,0.6701,37.1084,16.4341,24.7804,7.2521,167.4691,10.1709,12.3886,100.996,0.4426,6.4723,16.1789,25.5281,3.9676,81.4804,24.6817,25.6697,11.9789,20.1213,29.2399,2.7569,129.1859,27.0671,4.0342,92.9788,56.6576,30.5722,62.9295,9.0006,234.0581,84.1562,29.183,90.6887,3.9944,33.5788,22.0127,30.292,9.063,4.1041,4.6245,22.2163,10.171,28.7539,10.688,58.0147,11.1551,84.8448,28.6355,109.0217,9.6698,24.9347,20.5553,18.4258,15.7372,22.6298,8.8723,1.4286,8.1853,7.2518,194.6694,114.802,51.1265,46.4337,9.1372,36.1867,26.0713,6.5947,11.0128,5.7733,7.716,18.6607,31.9419,7.9022,6.2228,6.6561,55.0548,70.2163,16.2157,125.6163,6.9171,42.0333,38.3136,11.5629,68.5932,34.9359,25.1634,38.8806,1.2953,23.118,17.5597,9.9517
2020-03-16 19:36:00,26.1222,28.6767,0.6701,37.0349,16.4278,24.781,7.2305,167.2055,10.1705,12.383,100.7584,0.4429,6.4744,16.1725,25.5063,3.9665,81.2952,24.6518,25.6317,11.9414,20.0351,29.1295,2.7555,128.9328,27.0039,4.0303,92.9916,56.4702,30.4905,62.8762,8.9894,233.9689,83.9368,29.1637,90.5447,3.9821,33.5192,21.9057,30.295,9.1064,4.1048,4.627,22.2071,10.1711,28.7279,10.6765,57.794,11.1593,84.6808,28.6304,108.4809,9.6835,24.8188,20.5547,18.3321,15.698,22.568,8.8531,1.4284,8.1548,7.2511,194.6179,114.8003,50.9476,46.3215,9.1099,35.9927,26.048,6.5948,11.0011,5.7664,7.7143,18.5986,31.8694,7.8039,6.2256,6.6478,54.7683,70.2046,16.2138,125.4962,6.9026,42.0008,38.0583,11.5606,68.2597,34.7648,25.1546,38.7517,1.2939,23.069,17.5712,9.9549
2020-03-16 19:37:00,26.0583,28.5695,0.6701,36.8924,16.3999,24.7793,7.205,166.7292,10.1708,12.3891,100.4848,0.4437,6.4747,16.179,25.5073,3.9567,81.1369,24.6441,25.5428,11.9107,20.0074,28.9444,2.6999,128.9104,26.9826,4.0225,92.8622,56.4823,30.5036,62.7016,8.9827,233.488,83.7399,29.1724,90.3605,3.9433,33.4094,21.8827,30.2961,9.1067,4.1035,4.6288,22.1401,10.1742,28.7157,10.677,57.704,11.2032,84.475,28.6301,108.4272,9.6542,24.7919,20.5551,18.2215,15.6283,22.524,8.8348,1.4279,8.13,7.2449,194.5794,114.8112,50.9329,46.2881,9.1166,35.837,26.0237,6.5949,11.0027,5.7004,7.7139,18.6346,31.8509,7.8086,6.2181,6.6445,54.5863,70.0517,16.215,125.4216,6.884,42.0002,37.9399,11.5648,,34.646,25.0719,38.5736,1.2915,23.0209,17.5696,9.951
2020-03-16 19:38:00,25.9674,28.2763,0.6701,36.7318,16.3207,24.7731,7.2163,166.6047,10.1723,12.3872,100.2109,0.4416,6.4727,16.1674,25.5026,3.9495,81.0879,24.6442,25.5901,11.8496,20.0077,28.9053,2.6526,128.8952,26.9175,4.0221,92.8043,56.4118,30.5039,62.4223,8.9906,232.0403,83.5449,29.1006,90.235,3.9353,33.321,21.8055,30.2949,9.1113,4.1023,4.6264,22.0874,10.1728,28.722,10.6717,57.6523,11.2215,84.5123,28.6208,108.2108,9.6496,24.5807,20.555,18.2021,15.616,22.4206,8.8352,1.428,8.1185,7.2048,194.4118,114.7552,50.9185,46.1792,9.0972,35.7699,25.9323,6.5908,10.9847,5.6814,7.7144,18.7887,31.729,7.8131,6.2126,6.6435,54.2332,70.0077,16.215,125.3782,6.8638,42.0018,37.8317,11.5108,,34.5124,25.0094,38.226,1.2957,22.9626,17.5549,9.9528
2020-03-16 19:39:00,25.8664,28.1853,0.6701,36.6247,16.2471,24.7725,7.2066,166.264,10.1349,12.3873,100.0396,0.4424,6.474,16.1688,25.5048,3.9464,81.1036,24.6164,25.5042,11.8331,20.0387,28.7472,2.651,128.7882,26.8913,3.9954,92.8075,56.1155,30.5585,62.2656,8.995,231.8622,83.4011,29.0169,89.9895,3.9318,33.1763,21.7473,30.2947,9.1896,4.1036,4.6281,21.998,10.1665,28.7192,10.6713,57.3233,11.2149,84.5145,28.6244,108.0242,9.6474,24.5164,20.5559,18.1096,15.5606,22.3536,8.8274,1.4287,8.094,7.1944,194.5333,114.6054,50.8714,46.0308,9.0547,35.6746,25.8182,6.5805,10.9491,5.6783,7.713,18.9353,31.6798,7.8141,6.2081,6.6213,54.1013,69.5143,16.214,125.3502,6.868,41.9918,37.7405,11.466,,34.4788,24.9167,38.0371,1.2929,22.8957,17.5441,9.9545
2020-03-16 19:40:00,25.9971,28.053,0.6701,36.5968,16.2582,24.773,7.2031,166.3502,10.0612,12.408,99.9901,0.4439,6.4676,16.1694,25.5025,3.9422,81.0603,24.5181,25.4753,11.8197,19.9669,28.6513,2.6563,129.0206,26.9572,3.9664,92.5987,55.9459,30.645,62.3174,8.9803,231.7944,83.4011,28.9994,89.793,3.927,33.1666,21.726,30.2942,9.2118,4.1051,4.6297,21.9527,10.1535,28.6079,10.6734,57.1654,11.215,84.4072,28.6273,107.9941,9.6732,24.353,20.5558,18.0738,15.5481,22.4732,8.8243,1.4285,8.0839,7.1479,194.627,114.5303,50.8615,45.9521,9.0837,35.6147,25.6725,6.5754,10.9314,5.6602,7.7135,,31.6573,7.8131,6.2165,6.603,53.8322,69.2477,16.2083,125.2811,6.8665,41.8107,37.8242,11.4696,66.4829,34.4433,24.8978,38.1594,1.2926,22.8203,17.5549,9.9546
2020-03-16 19:41:00,25.6685,27.9921,0.6701,36.4502,16.2726,24.7641,7.2023,166.2256,10.0414,12.4616,99.9159,0.4417,6.4647,16.1918,25.5018,3.963,81.0246,24.466,25.4793,11.8094,19.882,28.6008,2.6572,128.8553,26.9095,3.9643,92.6401,55.7372,30.6588,62.3818,8.9813,231.6337,83.2421,28.9996,89.6781,3.9371,33.2435,21.6146,30.2947,9.1647,4.1043,4.6269,21.9477,10.1095,28.4945,10.6358,57.1331,11.2167,84.204,28.6264,107.6733,9.6768,24.2865,20.5557,18.0777,15.5093,22.4272,8.8222,1.4286,8.083,7.136,194.2997,114.6264,50.8189,45.8967,9.0697,35.4911,25.5764,6.5695,10.9228,5.662,7.7164,19.0535,31.6324,7.8353,6.235,6.6001,53.8229,69.0624,16.2057,125.1183,6.8623,41.7788,37.7656,11.4912,65.8988,34.2798,24.8755,38.0826,1.298,22.7636,17.5562,9.953
2020-03-16 19:42:00,25.6294,28.0453,0.67,36.4883,16.3064,24.7624,7.2035,166.2557,10.0526,12.5081,99.8384,0.4432,6.4637,16.2394,25.5016,3.9887,80.9543,24.4154,25.4771,11.816,19.8699,28.5899,2.6521,128.9445,26.9047,3.967,92.5189,55.6735,30.7039,62.472,8.9784,231.5067,83.1736,28.9954,89.614,3.9656,33.2745,21.5233,30.2938,9.1694,4.1044,4.6259,21.9432,10.1009,28.5442,10.63,57.1066,11.2098,84.054,28.6258,107.6835,9.669,24.056,20.5589,18.0194,15.5769,22.4594,8.8154,1.4281,8.0874,7.1358,194.6687,114.5121,50.789,45.9011,9.0253,35.4967,25.3692,6.566,10.9241,5.6588,7.7128,18.9721,31.609,7.9105,6.2328,6.5603,53.9683,69.121,16.2005,125.0472,6.8464,41.8503,37.7588,11.4806,65.6651,34.3036,24.9401,38.0333,1.2918,22.7782,17.5521,9.9517
2020-03-16 19:43:00,25.5698,28.1253,0.67,36.6294,16.3413,24.7639,7.2047,166.8256,10.0448,12.5268,100.0464,0.444,6.4641,16.2498,25.5036,3.9881,80.9908,24.3141,25.542,11.8746,19.8779,28.7278,2.6565,129.2628,26.9303,3.9646,92.4049,55.8583,30.7329,62.5615,8.9739,231.9658,83.2976,29.0456,89.6507,3.9791,33.3207,21.6559,30.2928,9.1484,4.101,4.6232,21.944,10.1072,28.6769,10.6534,57.2439,11.2089,83.8275,28.6269,107.8118,9.6724,24.0552,20.559,17.8604,15.6221,22.6412,8.8184,1.4253,8.0843,7.1473,194.6487,114.7552,50.9423,45.9871,8.9884,35.717,25.4265,6.559,10.9315,5.6468,7.7123,19.0785,31.6587,7.7562,6.2339,6.5559,54.2301,69.4726,16.1443,124.8269,6.8249,41.8684,37.9102,11.4854,65.7063,34.3744,25.102,38.2813,1.2831,22.8391,17.5561,9.9543
2020-03-16 19:44:00,25.5222,28.1858,0.67,36.6426,16.4029,24.7661,7.2046,167.2347,10.0487,12.527,100.444,0.4403,6.4641,16.2508,25.5062,3.9863,81.1941,24.2757,25.6272,11.9569,19.9278,28.9909,2.6654,129.4931,27.0249,3.9565,92.3267,55.8051,30.7511,62.8295,8.9766,232.4644,83.5776,29.1182,89.8039,3.9979,33.4622,21.7249,30.2878,9.2154,4.1058,4.6276,21.9078,10.053,28.8218,10.7047,57.6753,11.2183,83.8325,28.6275,108.0731,9.7351,24.0805,20.5765,17.9043,15.7006,22.7826,8.8321,1.4266,8.078,7.188,194.6975,,51.2591,46.0894,8.9124,35.7894,25.6457,6.5225,10.9626,5.6565,7.7171,19.0603,31.7718,7.7112,6.2346,6.5496,54.4527,69.4985,16.072,124.7987,6.8177,41.869,38.0115,11.5109,65.8509,34.4381,25.1816,38.3985,1.2728,22.9196,17.5635,9.956
2020-03-16 19:45:00,25.599,28.3582,0.67,36.893,16.4546,24.7625,7.2052,168.2964,10.0673,12.5267,100.6822,0.4401,6.4595,16.2245,25.5037,3.9873,81.6489,24.3284,25.6785,11.9441,19.9963,29.2637,2.6829,130.0181,27.2399,3.9542,92.3221,55.8178,30.8469,63.0624,8.9721,233.9583,83.984,29.2429,90.1654,3.9986,33.632,21.8142,30.2437,9.2637,4.1032,4.6292,21.8977,10.0849,29.0565,10.7276,58.0229,11.2147,84.0274,28.624,108.6414,9.7416,24.3611,20.6391,18.0569,15.7323,22.9178,8.8335,1.4285,8.0734,7.2348,194.9925,,51.2614,46.2209,8.8891,35.8242,25.7322,6.5232,10.9642,5.6568,7.718,19.0812,31.9091,7.7357,6.262,6.5441,54.5668,69.3635,16.0671,125.0383,6.7617,41.9372,38.3035,11.6055,65.7375,34.3695,25.2721,38.5286,1.2635,22.9218,17.568,9.9513
2020-03-16 19:46:00,25.627,28.4058,0.6701,36.8141,16.4452,24.7677,7.2052,168.1309,10.0674,12.5277,100.6264,0.4417,6.4465,16.2267,25.5045,3.99,81.7969,24.273,25.629,11.8898,19.9622,29.1722,2.6962,129.5685,27.1648,3.9415,92.1799,55.6878,30.8321,62.9957,8.9735,233.6311,83.9563,29.1697,90.1006,3.9969,33.5534,21.715,30.1724,9.2337,4.1054,4.6286,21.8771,10.0981,29.0474,10.7422,57.9009,11.2161,84.0333,28.6251,108.419,9.7559,24.2515,20.5969,18.04,15.6617,22.8432,8.8532,1.425,8.0803,7.2345,194.4186,115.5416,51.2206,46.1391,8.966,35.7723,25.7005,6.5249,10.9647,5.6604,7.7172,19.15,31.8545,7.7523,6.3011,6.5401,54.861,69.4763,16.0295,124.7573,6.7387,41.9972,38.2725,11.577,,34.4121,25.2939,38.3041,1.262,22.9303,17.5573,9.9356
2020-03-16 19:47:00,25.7591,28.2117,0.6642,36.8243,16.4373,24.7653,7.2041,168.2099,10.0608,12.5253,100.4772,0.4417,6.4417,16.3079,25.5045,3.9827,81.8501,24.2243,25.5923,11.8876,19.9412,29.1134,2.6988,129.1994,27.0948,3.9432,92.0549,55.5886,30.7897,62.9568,8.9724,233.8783,84.0261,29.1629,89.7133,3.9949,33.4619,21.6472,30.1272,9.2431,4.1053,4.6315,21.8654,10.1199,29.0146,10.7176,57.8519,11.2125,84.0178,28.6259,108.4314,9.7383,24.3053,20.5869,18.0857,15.6411,22.8719,8.8839,1.4243,8.1254,7.2311,194.2229,115.2689,51.2972,45.9554,8.9452,35.8181,25.5005,6.5225,10.962,5.6589,7.719,19.1146,31.7912,7.7932,6.2952,6.5326,54.7814,69.3341,16.0244,124.5444,6.7374,41.9996,38.281,11.5784,,34.4248,25.3202,38.3616,1.2649,22.9198,17.5561,9.9345
2020-03-16 19:48:00,25.6299,28.0572,0.66,36.6197,16.4625,24.7617,7.2051,168.258,10.061,12.5258,100.1179,0.4427,6.4367,16.3482,25.3439,3.9799,81.7893,24.219,25.5708,11.8664,19.8855,29.0545,2.6944,129.2044,26.9649,3.9455,92.0634,55.5612,30.7706,62.9153,8.9798,233.5265,84.0601,29.1003,89.2936,3.9841,33.3833,21.5942,30.0042,9.2452,4.102,4.6367,21.8433,10.133,28.8542,10.7016,57.7569,11.214,83.9017,28.6205,108.1808,9.7549,24.3168,20.5853,18.1069,15.6116,22.7614,8.9287,1.4284,8.1516,7.231,193.9614,115.0968,51.2756,45.8345,8.9526,35.764,25.7935,6.5258,10.9746,5.6465,7.7187,19.1175,31.7582,7.8343,6.2917,6.5347,54.7742,69.075,16.0697,124.0341,6.7456,42.003,38.2452,11.5978,65.9536,34.3937,25.1615,38.4565,1.2649,22.8957,17.5577,9.9339
