FTEC: Fidelity MSCI Information Technology Index ETF
Inception Date: 2013-10-21
Fund Holdings as of: 2020-01-31
Total Assets Under Management (in thousands):	3436325
Shares Outstanding: 45700000
Expense Ratio: 0.084%
Tracks This Index: MSCI USA IMI Information Technology Index
ETFdb.com Category: Technology Equities
Issuer: Fidelity
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FTEC


Holding,Symbol,Weighting
Cohu Inc,COHU,0.0125%
Ultra Clean Holdings Inc,UCTT,0.0122%
ScanSource Inc,SCSC,0.0121%
MTS Systems Corp,MTSC,0.0121%
Yext Inc,YEXT,0.0119%
CTS Corp,CTS,0.0117%
Switch Inc,SWCH,0.0115%
FARO Technologies Inc,FARO,0.011%
Ebix Inc,EBIX,0.011%
Diebold Nixdorf Inc,DBD,0.011%
Xperi Corp,XPER,0.0107%
Upland Software Inc,UPLD,0.0104%
NETGEAR Inc,NTGR,0.0103%
Cerence Inc,CRNC,0.0102%
Conduent Inc,CNDT,0.0102%
SunPower Corp,SPWR,0.0102%
Tenable Holdings Inc,TENB,0.0101%
Model N Inc,MODN,0.01%
Extreme Networks Inc,EXTR,0.0099%
Ichor Holdings Ltd,ICHR,0.0098%
Axcelis Technologies Inc,ACLS,0.0096%
Comtech Telecommunications Corp,CMTL,0.0092%
Medallia Inc,MDLA,0.009%
Harmonic Inc,HLIT,0.0086%
Cass Information Systems Inc,CASS,0.0086%
Limelight Networks Inc,LLNW,0.0084%
Unisys Corp,UIS,0.008%
Agilysys Inc,AGYS,0.0078%
Veeco Instruments Inc,VECO,0.0078%
TTEC Holdings Inc,TTEC,0.0074%
CEVA Inc,CEVA,0.0073%
QAD Inc,QADA,0.0068%
Impinj Inc,PI,0.0068%
Repay Holdings Corp,RPAY,0.0067%
SVMK Inc,SVMK,0.0066%
PC Connection Inc,CNXN,0.0066%
Tucows Inc,TCX,0.0064%
GreenSky Inc,GSKY,0.0062%
Digital Turbine Inc,APPS,0.0061%
nLIGHT Inc,LASR,0.0061%
Benefitfocus Inc,BNFT,0.0059%
PDF Solutions Inc,PDFS,0.0059%
American Software Inc,AMSWA,0.0056%
Kimball Electronics Inc,KE,0.0056%
ADTRAN Inc,ADTN,0.0055%
Hackett Group Inc,HCKT,0.0049%
Smart Global Holdings Inc,SGH,0.0048%
A10 Networks Inc,ATEN,0.0047%
NAPCO Security Technologies Inc,NSSC,0.0047%
Rosetta Stone Inc,RST,0.0046%
Vishay Precision Group Inc,VPG,0.0046%
GTT Communications Inc,GTT,0.0044%
Arlo Technologies Inc,ARLO,0.0043%
CalAmp Corp,CAMP,0.0043%
PagerDuty Inc,PD,0.0043%
MobileIron Inc,MOBL,0.0043%
Digimarc Corp,DMRC,0.0042%
Endurance International Group Holdings Inc,EIGI,0.0039%
NVE Corp,NVEC,0.0039%
ChannelAdvisor Corp,ECOM,0.0035%
Paysign Inc,PAYS,0.0033%
Domo Inc,DOMO,0.0032%
Daktronics Inc,DAKT,0.0031%
International Money Express Inc,IMXI,0.0031%
Alpha and Omega Semiconductor Ltd,AOSL,0.0029%
Fastly Inc,FSLY,0.0024%
Ribbon Communications Inc,RBBN,0.0019%
Casa Systems Inc,CASA,0.0015%
SecureWorks Corp,SCWX,0.0013%
