UYG: ProShares Ultra Financials
Inception Date: 2007-01-30
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	851312
Shares Outstanding: 15307000
Expense Ratio: 0.95%
Tracks This Index: Dow Jones U.S. Financials Index (200%)
ETFdb.com Category: Leveraged Equities
Issuer: ProShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/UYG


Holding,Symbol,Weighting
Erie Indemnity Co,ERIE,0.047%
Tradeweb Markets Inc,TW,0.0469%
CNO Financial Group Inc,CNO,0.0466%
Brandywine Realty Trust,BDN,0.0464%
Cathay General Bancorp,CATY,0.0464%
BancorpSouth Bank,BXS,0.0457%
Fulton Financial Corp,FULT,0.0453%
LendingTree Inc,TREE,0.0452%
RLJ Lodging Trust,RLJ,0.0451%
Lexington Realty Trust,LXP,0.0449%
Navient Corp,NAVI,0.0449%
PotlatchDeltic Corp,PCH,0.0448%
Washington Federal Inc,WAFD,0.0446%
Santander Consumer USA Holdings Inc,SC,0.0446%
Investors Bancorp Inc,ISBC,0.0443%
Retail Properties of America Inc,RPAI,0.0434%
BOK Financial Corp,BOKF,0.043%
Columbia Property Trust Inc,CXP,0.042%
Macerich Co,MAC,0.042%
Invesco Mortgage Capital Inc,IVR,0.0417%
Washington Real Estate Investment Trust,WRE,0.0414%
White Mountains Insurance Group Ltd,WTM,0.0413%
Colony Capital Inc,CLNY,0.0382%
International Bancshares Corp,IBOC,0.0379%
Acadia Realty Trust,AKR,0.0363%
Urban Edge Properties,UE,0.0358%
Xenia Hotels & Resorts Inc,XHR,0.0354%
Taubman Centers Inc,TCO,0.0349%
Trustmark Corp,TRMK,0.0336%
DiamondRock Hospitality Co,DRH,0.0332%
Geo Group Inc,GEO,0.033%
CoreCivic Inc,CXW,0.0322%
Site Centers Corp,SITC,0.0316%
Genworth Financial Inc,GNW,0.0316%
Mack-Cali Realty Corp,CLI,0.0316%
Capitol Federal Financial Inc,CFFN,0.0307%
Diversified Healthcare Trust,DHC,0.0302%
ProAssurance Corp,PRA,0.0291%
Green Dot Corp,GDOT,0.0273%
Mercury General Corp,MCY,0.0211%
CNA Financial Corp,CNA,0.0202%
TFS Financial Corp,TFSL,0.018%
