IYF: iShares U.S. Financials ETF
Inception Date: 2000-05-31
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	1857263
Shares Outstanding: 13200000
Expense Ratio: 0.42%
Tracks This Index: Dow Jones U.S. Financials Index
ETFdb.com Category: Financials Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IYF


Holding,Symbol,Weighting
Retail Properties of America Inc,RPAI,0.0442%
Macerich Co,MAC,0.0437%
Columbia Property Trust Inc,CXP,0.0434%
Invesco Mortgage Capital Inc,IVR,0.0433%
BOK Financial Corp,BOKF,0.0425%
Washington Real Estate Investment Trust,WRE,0.0421%
LendingTree Inc,TREE,0.041%
Colony Capital Inc,CLNY,0.039%
International Bancshares Corp,IBOC,0.0389%
Urban Edge Properties,UE,0.0369%
Acadia Realty Trust,AKR,0.0367%
Xenia Hotels & Resorts Inc,XHR,0.0366%
Taubman Centers Inc,TCO,0.0363%
DiamondRock Hospitality Co,DRH,0.0347%
Geo Group Inc,GEO,0.0342%
Trustmark Corp,TRMK,0.0341%
CoreCivic Inc,CXW,0.0338%
Mack-Cali Realty Corp,CLI,0.0333%
Site Centers Corp,SITC,0.0328%
Genworth Financial Inc,GNW,0.0326%
Capitol Federal Financial Inc,CFFN,0.0313%
Diversified Healthcare Trust,DHC,0.0311%
Green Dot Corp,GDOT,0.0274%
ProAssurance Corp,PRA,0.0246%
Mercury General Corp,MCY,0.0223%
Virtu Financial Inc,VIRT,0.0217%
CNA Financial Corp,CNA,0.0217%
TFS Financial Corp,TFSL,0.0188%
