VFH: Vanguard Financials ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-02-07
Total Assets Under Management (in thousands):	8092662
Shares Outstanding: 105346000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Financials 25/50 Index
ETFdb.com Category: Financials Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VFH


Holding,Symbol,Weighting
Bridgewater Bancshares Inc,BWB,0.0071%
HarborOne Bancorp Inc,HONE,0.0069%
Victory Capital Holdings Inc,VCTR,0.0069%
Macatawa Bank Corp,MCBC,0.0067%
Southern National Bancorp of Virginia Inc,SONA,0.0066%
Global Indemnity Ltd,GBLI,0.0065%
Greenlight Capital Re Ltd,GLRE,0.0064%
EZCORP Inc,EZPW,0.0059%
Amalgamated Bank,AMAL,0.0058%
Oppenheimer Holdings Inc,OPY,0.0058%
United Insurance Holdings Corp,UIHC,0.0056%
Health Insurance Innovations Inc,HIIQ,0.0055%
Luther Burbank Corp,LBC,0.0051%
On Deck Capital Inc,ONDK,0.0051%
Donegal Group Inc,DGICA,0.0046%
Westwood Holdings Group Inc,WHG,0.0045%
Century Bancorp Inc,CNBKA,0.0044%
Merchants Bancorp,MBIN,0.0043%
Associated Capital Group Inc,AC,0.0043%
CURO Group Holdings Corp,CURO,0.0041%
Crawford & Co,CRD.A,0.0038%
Republic First Bancorp Inc,FRBK,0.0035%
Ocwen Financial Corp,OCN,0.0035%
Pzena Investment Management Inc,PZN,0.0034%
Protective Insurance Corp,PTVCB,0.0033%
GAMCO Investors Inc,GBL,0.0027%
Sterling Bancorp Inc,SBT,0.0026%
Crawford & Co,CRD.B,0.0022%
